ID,RUT,Razon Social,Fecha de actuacion (1era firma),Fecha de registro (ultima firma),Fecha de aprobacion x SII,Anio,Mes,Comuna Tributaria,Region Tributaria,Codigo de sociedad,Tipo de actuacion,Capital,Comuna Social,Region Social
3864787,77578336-2,RAFVIC SpA,24-05-2022,24-05-2022,24-05-2022,2022,Mayo,PEDRO AGUIRRE CERDA,13,SpA,CONSTITUCIÓN,1500000,PEDRO AGUIRRE CERDA,13
3806167,77578085-1,RESTAURANT K & S SpA,24-05-2022,24-05-2022,24-05-2022,2022,Mayo,LANCO,14,SpA,CONSTITUCIÓN,2000000,LANCO,14
3860474,77577966-7,COMERCIAL AHUAYRO SPA,24-05-2022,24-05-2022,24-05-2022,2022,Mayo,ARICA,15,SpA,CONSTITUCIÓN,8000000,ARICA,15
3867538,77578145-9,Sociedad Comercial de Seguridad y Aseo SpA,24-05-2022,24-05-2022,24-05-2022,2022,Mayo,OSORNO,10,SpA,CONSTITUCIÓN,500000,OSORNO,10
3870674,77578804-6,Divina Moncha SpA,25-05-2022,25-05-2022,25-05-2022,2022,Mayo,VILCUN,9,SpA,CONSTITUCIÓN,10000000,VILCUN,9
3871091,77578563-2,RIFS SpA,25-05-2022,25-05-2022,25-05-2022,2022,Mayo,ANTOFAGASTA,2,SpA,CONSTITUCIÓN,3000000,ANTOFAGASTA,2
3873486,77580073-9,Colour Tokyo SPA,26-05-2022,26-05-2022,26-05-2022,2022,Mayo,SANTIAGO,13,SpA,CONSTITUCIÓN,2000000,SANTIAGO,13
3863021,77579197-7,Sociedad Joamar SpA,26-05-2022,26-05-2022,26-05-2022,2022,Mayo,TALAGANTE,13,SpA,CONSTITUCIÓN,5000000,TALAGANTE,13
3874849,77580241-3,SOCIEDAD DE REHABILITACION MASKINE SpA,26-05-2022,26-05-2022,26-05-2022,2022,Mayo,HUECHURABA,13,SpA,CONSTITUCIÓN,2000000,HUECHURABA,13
3868646,77580256-1,TRANSPORTES AGULI SpA,26-05-2022,26-05-2022,26-05-2022,2022,Mayo,RENGO,6,SpA,CONSTITUCIÓN,5000000,RENGO,6
3876334,77580699-0,COMERCIAL IVAN GONZALEZ CARRASCO E.I.R.L.,27-05-2022,27-05-2022,27-05-2022,2022,Mayo,INDEPENDENCIA,13,EIRL,CONSTITUCIÓN,1500000,INDEPENDENCIA,13
3877173,77580914-0,SERVÍ ENFERMERÍA LIMITADA,28-05-2022,28-05-2022,28-05-2022,2022,Mayo,LAS CONDES,13,SRL,CONSTITUCIÓN,2000000,LAS CONDES,13
3868465,77581046-7,Titrac SpA,29-05-2022,29-05-2022,29-05-2022,2022,Mayo,TALCA,7,SpA,CONSTITUCIÓN,5000000,TALCA,7
3863185,77581331-8,Comercializadora Delicias El Comanche SpA,30-05-2022,30-05-2022,30-05-2022,2022,Mayo,CERRO NAVIA,13,SpA,CONSTITUCIÓN,2000000,CERRO NAVIA,13
3870927,77581109-9,NATHAN POWER SpA,30-05-2022,30-05-2022,30-05-2022,2022,Mayo,VALDIVIA,14,SpA,CONSTITUCIÓN,1000000,VALDIVIA,14
3879974,77581587-6,CONSTRUCCIONES Y SERVICIOS EL VALLE SpA,30-05-2022,30-05-2022,30-05-2022,2022,Mayo,SALAMANCA,4,SpA,CONSTITUCIÓN,1000000,SALAMANCA,4
3876854,77581107-2,SOCIEDAD COMERCIAL EL PATILLA SPA,30-05-2022,30-05-2022,30-05-2022,2022,Mayo,LO BARNECHEA,13,SpA,CONSTITUCIÓN,500000,LO BARNECHEA,13
3876571,77581785-2,Servicios de Peluquería y Estética Milena Vanessa Stipicich Bilbao E.I.R.L.,31-05-2022,31-05-2022,31-05-2022,2022,Mayo,PUNTA ARENAS,12,EIRL,CONSTITUCIÓN,3000000,PUNTA ARENAS,12
3857141,77582028-4,Transportes Luis Quinan SpA,31-05-2022,31-05-2022,31-05-2022,2022,Mayo,RENCA,13,SpA,CONSTITUCIÓN,200000,RENCA,13
3882700,77582257-0,Perop SpA,31-05-2022,31-05-2022,31-05-2022,2022,Mayo,LAS CONDES,13,SpA,CONSTITUCIÓN,1000000,LAS CONDES,13
3871713,77582079-9,MINIMAL CONSTRUCCIÓN MODULAR MIRKO BRESKOVIC E.I.R.L.,31-05-2022,31-05-2022,31-05-2022,2022,Mayo,LAS CONDES,13,EIRL,CONSTITUCIÓN,100000,LAS CONDES,13
3880859,77582886-2,OLIVOS Y FERNANDEZ ASOCIADOS SPA,31-05-2022,01-06-2022,01-06-2022,2022,Junio,CURICO,7,SpA,CONSTITUCIÓN,2000000,CURICO,7
3817064,77582513-8,Menos Trámite SpA,13-05-2022,01-06-2022,01-06-2022,2022,Junio,SANTIAGO,13,SpA,CONSTITUCIÓN,1500000,SANTIAGO,13
3873042,77582497-2,SOCIEDAD MAXIMIN SPA,01-06-2022,01-06-2022,01-06-2022,2022,Junio,ANTOFAGASTA,2,SpA,CONSTITUCIÓN,30000000,ANTOFAGASTA,2
3878269,77582842-0,ESFERA SpA,01-06-2022,01-06-2022,01-06-2022,2022,Junio,ANTOFAGASTA,2,SpA,CONSTITUCIÓN,2000000,ANTOFAGASTA,2
3870676,77582757-2,Comercializadora PEMIR SpA,01-06-2022,01-06-2022,01-06-2022,2022,Junio,LA GRANJA,13,SpA,CONSTITUCIÓN,2000000,LA GRANJA,13
3883458,77582477-8,Aguilera y Baeza  Artesanía y Diseño SpA,01-06-2022,01-06-2022,01-06-2022,2022,Junio,PENCAHUE,7,SpA,CONSTITUCIÓN,600000,PENCAHUE,7
3885493,77582893-5,M Desarrollo Tecnológico SpA,02-06-2022,02-06-2022,02-06-2022,2022,Junio,SANTIAGO,13,SpA,CONSTITUCIÓN,20000,SANTIAGO,13
3885637,77583896-5,ASESORIAS E INVERSIONES PUELO  SpA,02-06-2022,02-06-2022,02-06-2022,2022,Junio,SANTIAGO,13,SpA,CONSTITUCIÓN,1000000,SANTIAGO,13
3886642,77583884-1,Holding Enzo Matías Javier Marin Placencia E.I.R.L.,02-06-2022,02-06-2022,02-06-2022,2022,Junio,QUINTA NORMAL,13,EIRL,CONSTITUCIÓN,1000000,QUINTA NORMAL,13
3889299,77584572-4,Distribuidora Yeruptza Jara Hermosilla E.I.R.L.,03-06-2022,03-06-2022,03-06-2022,2022,Junio,CORONEL,8,EIRL,CONSTITUCIÓN,10000000,CORONEL,8
3888559,77584465-5,Juegos Rosa Andrea Riffo Ponce E.I.R.L.,03-06-2022,03-06-2022,03-06-2022,2022,Junio,BULNES,16,EIRL,CONSTITUCIÓN,10000000,BULNES,16
3889394,77584589-9,Vagón 44 SpA,04-06-2022,04-06-2022,04-06-2022,2022,Junio,COLINA,13,SpA,CONSTITUCIÓN,1500000,COLINA,13
3861801,77585068-K,ASHA GLOBAL  SpA,06-06-2022,06-06-2022,06-06-2022,2022,Junio,ARICA,15,SpA,CONSTITUCIÓN,1000000,ARICA,15
3854665,77584965-7,Secretos del bosque Spa,06-06-2022,06-06-2022,06-06-2022,2022,Junio,VILLARRICA,9,SpA,CONSTITUCIÓN,50000000,VILLARRICA,9
3880756,77585531-2,SERVICIOS Y CONSTRUCCIONES URMAH SPA,07-06-2022,07-06-2022,07-06-2022,2022,Junio,CASTRO,10,SpA,CONSTITUCIÓN,800000,CASTRO,10
3892976,77585397-2,Ingenieria y Servicios I.G.A SpA,07-06-2022,07-06-2022,07-06-2022,2022,Junio,SAN FELIPE,5,SpA,CONSTITUCIÓN,1000000,SAN FELIPE,5
3895788,77586231-9,Centro Médico Concepción SpA,08-06-2022,08-06-2022,08-06-2022,2022,Junio,CONCEPCIÓN,8,SpA,CONSTITUCIÓN,4000000,CONCEPCIÓN,8
3894649,77586302-1,DELEITATE Y SABOREA SPA,08-06-2022,08-06-2022,08-06-2022,2022,Junio,SANTIAGO,13,SpA,CONSTITUCIÓN,500000,SANTIAGO,13
3895950,77586318-8,Briones Topografía SPA,08-06-2022,08-06-2022,08-06-2022,2022,Junio,MAIPU,13,SpA,CONSTITUCIÓN,2000000,MAIPU,13
3882878,77586277-7,NAZAR + VALDEBENITO Arquitectos Limitada,08-06-2022,08-06-2022,08-06-2022,2022,Junio,PUCON,9,SRL,CONSTITUCIÓN,3000000,PUCON,9
3894969,77586038-3,SERVICIOS AGRICOLA MMM LIMITADA,08-06-2022,08-06-2022,08-06-2022,2022,Junio,PROVIDENCIA,13,SRL,CONSTITUCIÓN,10000000,PROVIDENCIA,13
3894772,77586112-6,Home Gestión propiedades SpA,08-06-2022,08-06-2022,08-06-2022,2022,Junio,LAMPA,13,SpA,CONSTITUCIÓN,1000,LAMPA,13
3897467,77586758-2,Carte`s Marquet SpA,09-06-2022,09-06-2022,09-06-2022,2022,Junio,RANCAGUA,6,SpA,CONSTITUCIÓN,500000,RANCAGUA,6
3899137,77587007-9,Transportes Edgar Alfonso Arévalo Aros Empresa Individual de Responsabilidad Limitada,09-06-2022,09-06-2022,09-06-2022,2022,Junio,SAN BERNARDO,13,EIRL,CONSTITUCIÓN,5000000,SAN BERNARDO,13
3882649,77587804-5,Ganadera Salinas Spa,10-06-2022,10-06-2022,10-06-2022,2022,Junio,SAN FERNANDO,6,SpA,CONSTITUCIÓN,1000000,SAN FERNANDO,6
3899864,77587106-7,FRIDA BEAUTY SPA,10-06-2022,10-06-2022,10-06-2022,2022,Junio,SANTIAGO,13,SpA,CONSTITUCIÓN,10000,SANTIAGO,13
3866313,77588003-1,KOSMOS CHILE SPA,10-06-2022,10-06-2022,10-06-2022,2022,Junio,PUCON,9,SpA,CONSTITUCIÓN,500000,PUCON,9
3900061,77587945-9,Barrera Cortés y otros SpA,10-06-2022,10-06-2022,10-06-2022,2022,Junio,LAS CONDES,13,SpA,CONSTITUCIÓN,1000000,LAS CONDES,13
3886290,77588607-2,SOCIEDAD COMERCIAL SOTO CONTRERAS SpA,13-06-2022,13-06-2022,13-06-2022,2022,Junio,PROVIDENCIA,13,SpA,CONSTITUCIÓN,5000000,PROVIDENCIA,13
3889814,77588664-1,Servicios Web MaisterWeb Limitada,13-06-2022,13-06-2022,13-06-2022,2022,Junio,PUDAHUEL,13,SRL,CONSTITUCIÓN,200000,PUDAHUEL,13
3897151,77588802-4,CLUB IBIZA SPA,13-06-2022,13-06-2022,13-06-2022,2022,Junio,ARICA,15,SpA,CONSTITUCIÓN,3000000,ARICA,15
3902573,77588825-3,Capacitacion y servicios nauticos Mar Interior SpA,13-06-2022,13-06-2022,13-06-2022,2022,Junio,CASTRO,10,SpA,CONSTITUCIÓN,1000000,CASTRO,10
3905023,77588992-6,Onhyx SpA,14-06-2022,14-06-2022,14-06-2022,2022,Junio,CONCEPCIÓN,8,SpA,CONSTITUCIÓN,2000000,CONCEPCIÓN,8
3901803,77589211-0,TRANSPORTES JEUZ SpA,14-06-2022,14-06-2022,14-06-2022,2022,Junio,PADRE HURTADO,13,SpA,CONSTITUCIÓN,5000000,PADRE HURTADO,13
3902930,77588986-1,SOCIEDAD COMERCIAL TEXTIL LABORAL LIMITADA,14-06-2022,14-06-2022,14-06-2022,2022,Junio,CURICO,7,SRL,CONSTITUCIÓN,6000000,CURICO,7
3907143,77589674-4,Max & Nus SpA,15-06-2022,15-06-2022,15-06-2022,2022,Junio,PUERTO MONTT,10,SpA,CONSTITUCIÓN,1000000,PUERTO MONTT,10
3909321,77590197-7,importadora y exportadora blazer Spa,15-06-2022,15-06-2022,15-06-2022,2022,Junio,SANTIAGO,13,SpA,CONSTITUCIÓN,10000000,SANTIAGO,13
3909103,77590198-5,Sociedad Comercial Joaquin Mateo Espinosa Gomez E.I.R.L.,15-06-2022,15-06-2022,15-06-2022,2022,Junio,TALAGANTE,13,EIRL,CONSTITUCIÓN,4000000,TALAGANTE,13
3907825,77589906-9,SANCHEZ MAQUINARIAS SpA,15-06-2022,15-06-2022,15-06-2022,2022,Junio,MELIPILLA,13,SpA,CONSTITUCIÓN,2000000,MELIPILLA,13
3909381,77590463-1,Medina Global Service SpA,16-06-2022,16-06-2022,16-06-2022,2022,Junio,EST CENTRAL,13,SpA,CONSTITUCIÓN,5000000,EST CENTRAL,13
3911700,77591466-1,M.A. Constructora Spa,17-06-2022,17-06-2022,17-06-2022,2022,Junio,LAMPA,13,SpA,CONSTITUCIÓN,1000000,LAMPA,13
3912682,77591737-7,Navarro & Colina  Grupo Medico Quirúrgico  SpA,17-06-2022,17-06-2022,17-06-2022,2022,Junio,COPIAPO,3,SpA,CONSTITUCIÓN,1000000,COPIAPO,3
3906761,77591287-1,SERVICIOS AGROVETERINARIOS PATAGONIA SPA,17-06-2022,17-06-2022,17-06-2022,2022,Junio,PUNTA ARENAS,12,SpA,CONSTITUCIÓN,500000,PUNTA ARENAS,12
3903804,77591293-6,TRANSPORTES PIÑA HNOS SpA,17-06-2022,17-06-2022,17-06-2022,2022,Junio,SAN ANTONIO,5,SpA,CONSTITUCIÓN,6000000,SAN ANTONIO,5
3912782,77591851-9,Kaf Confecciones SpA,18-06-2022,18-06-2022,18-06-2022,2022,Junio,LA FLORIDA,13,SpA,CONSTITUCIÓN,2000000,LA FLORIDA,13
3908652,77591979-5,Soluciones Científicas SpA,18-06-2022,20-06-2022,20-06-2022,2022,Junio,CONCEPCIÓN,8,SpA,CONSTITUCIÓN,500000,CONCEPCIÓN,8
3903053,77592374-1,LAVA TU NAVE SpA,20-06-2022,20-06-2022,20-06-2022,2022,Junio,VIÑA DEL MAR,5,SpA,CONSTITUCIÓN,2000000,VIÑA DEL MAR,5
3902951,77592544-2,Asesorías e Inversiones E-TAX SpA,21-06-2022,21-06-2022,21-06-2022,2022,Junio,VALPARAISO,5,SpA,CONSTITUCIÓN,1000000,VALPARAISO,5
3916338,77593041-1,BARBERIA JUAN DE DIOS OREJUELA SPA,22-06-2022,22-06-2022,22-06-2022,2022,Junio,PADRE HURTADO,13,SpA,CONSTITUCIÓN,1000000,PADRE HURTADO,13
3918419,77593165-5,Comercial Nicole Irrazabal SpA,22-06-2022,22-06-2022,22-06-2022,2022,Junio,SANTIAGO,13,SpA,CONSTITUCIÓN,2000000,SANTIAGO,13
3912708,77592762-3,CANAL DE CHACAO SPA,22-06-2022,22-06-2022,22-06-2022,2022,Junio,CALBUCO,10,SpA,CONSTITUCIÓN,2000000,CALBUCO,10
3910196,77593234-1,MUEBLERIA JOSE MIGUEL CARRERA REYES E.I.R.L.,22-06-2022,22-06-2022,22-06-2022,2022,Junio,LINARES,7,EIRL,CONSTITUCIÓN,1000000,LINARES,7
3914633,77592946-4,NOSTROMO SPA,22-06-2022,22-06-2022,22-06-2022,2022,Junio,VALPARAISO,5,SpA,CONSTITUCIÓN,5000000,VALPARAISO,5
3917485,77593783-1,FE GRANDE MAQUINARIAS SPA,23-06-2022,23-06-2022,23-06-2022,2022,Junio,SANTIAGO,13,SpA,CONSTITUCIÓN,5000000,SANTIAGO,13
3917408,77593585-5,COMPRA VENTA Y CONSIGNACION DE VEHICULOS MOTORIZADOS TERRESTRES ACUATICOS Y AEREOS VENTA DE REPUESTOS ALFREDO RICARDO SAID GARRIDO E.I.R.L.,23-06-2022,23-06-2022,23-06-2022,2022,Junio,COLINA,13,EIRL,CONSTITUCIÓN,2000000,COLINA,13
3921215,77594073-5,ENCARGO SpA,24-06-2022,24-06-2022,24-06-2022,2022,Junio,SAN PEDRO DE LA PAZ,8,SpA,CONSTITUCIÓN,1000000,SAN PEDRO DE LA PAZ,8
3920942,77594933-3,Integral Mining SpA,24-06-2022,24-06-2022,24-06-2022,2022,Junio,MELIPILLA,13,SpA,CONSTITUCIÓN,1500000,MELIPILLA,13
3918911,77594163-4,E&Y HMP SpA,24-06-2022,24-06-2022,24-06-2022,2022,Junio,SANTIAGO,13,SpA,CONSTITUCIÓN,50000000,SANTIAGO,13
3922534,77594944-9,Lucanto Estudio SpA,24-06-2022,24-06-2022,24-06-2022,2022,Junio,PROVIDENCIA,13,SpA,CONSTITUCIÓN,2000000,PROVIDENCIA,13
3921395,77594851-5,Dakota Sushi SpA,24-06-2022,24-06-2022,24-06-2022,2022,Junio,RANCAGUA,6,SpA,CONSTITUCIÓN,1000000,RANCAGUA,6
3862633,77595037-4,SERVICIOS DE INGENIERÍA, CONSTRUCCIÓN & INMOBILIARIA SPA,25-06-2022,25-06-2022,25-06-2022,2022,Junio,TIERRA AMARILLA,3,SpA,CONSTITUCIÓN,1000000,TIERRA AMARILLA,3
3924727,77595168-0,AYM DISEÑO SUBLIME SPA,26-06-2022,26-06-2022,26-06-2022,2022,Junio,SAN PEDRO DE LA PAZ,8,SpA,CONSTITUCIÓN,3000000,SAN PEDRO DE LA PAZ,8
3926360,77595593-7,FUENZALIDA ADMINISTRACION Y LOGISTICA SPA,28-06-2022,28-06-2022,28-06-2022,2022,Junio,MAIPU,13,SpA,CONSTITUCIÓN,2000000,MAIPU,13
3928548,77596298-4,GMP SERVICIOS SpA,29-06-2022,29-06-2022,29-06-2022,2022,Junio,ANCUD,10,SpA,CONSTITUCIÓN,1000000,ANCUD,10
3892093,77595923-1,Transporte de Pasajeros Lorena Delgado Osses E.I.R.L.,29-06-2022,29-06-2022,29-06-2022,2022,Junio,PUENTE ALTO,13,EIRL,CONSTITUCIÓN,200000,PUENTE ALTO,13
3899103,77596464-2,Meyci SpA,29-06-2022,29-06-2022,29-06-2022,2022,Junio,ANTOFAGASTA,2,SpA,CONSTITUCIÓN,500000,ANTOFAGASTA,2
3928709,77596119-8,PyB Creaciones SpA,29-06-2022,29-06-2022,29-06-2022,2022,Junio,NAVIDAD,6,SpA,CONSTITUCIÓN,3000000,NAVIDAD,6
3895703,77596361-1,CAROFIX Spa,29-06-2022,29-06-2022,29-06-2022,2022,Junio,INDEPENDENCIA,13,SpA,CONSTITUCIÓN,5000000,INDEPENDENCIA,13
3924238,77596466-9,SOCIEDAD E INVERSIONES JL limitada,27-06-2022,29-06-2022,29-06-2022,2022,Junio,LA FLORIDA,13,SRL,CONSTITUCIÓN,100,LA FLORIDA,13
3929603,77596765-K,El rincón del yin y yang SpA,30-06-2022,30-06-2022,30-06-2022,2022,Junio,ANTOFAGASTA,2,SpA,CONSTITUCIÓN,8500002,ANTOFAGASTA,2
3931116,77596957-1,Transportes Baraceló SPA,30-06-2022,30-06-2022,30-06-2022,2022,Junio,CON CON,5,SpA,CONSTITUCIÓN,3000000,CON CON,5
3912607,77596739-0,Comercial Joceline Marcela Gonzalez Sánchez E.I.R.L.,30-06-2022,30-06-2022,30-06-2022,2022,Junio,PANQUEHUE,5,EIRL,CONSTITUCIÓN,1300000,PANQUEHUE,5
3932786,77597307-2,COCINERIA DON TITO SPA,01-07-2022,01-07-2022,01-07-2022,2022,Julio,CHILLAN,16,SpA,CONSTITUCIÓN,4000000,CHILLAN,16
3927821,77597488-5,TRANSPORTES ESCAR SPA,01-07-2022,01-07-2022,01-07-2022,2022,Julio,CONSTITUCION,7,SpA,CONSTITUCIÓN,2000000,CONSTITUCION,7
3933837,77597712-4,Global Sur SpA,01-07-2022,01-07-2022,01-07-2022,2022,Julio,PUCON,9,SpA,CONSTITUCIÓN,5000000,PUCON,9
3932619,77597293-9,FERNANDEZ SERVICIOS SPA,01-07-2022,01-07-2022,01-07-2022,2022,Julio,PEDRO AGUIRRE CERDA,13,SpA,CONSTITUCIÓN,2000000,PEDRO AGUIRRE CERDA,13
3918197,77597595-4,JAVIERA GAJARDO SERVICIOS ODONTOLOGICOS SpA,01-07-2022,01-07-2022,01-07-2022,2022,Julio,ÑUÑOA,13,SpA,CONSTITUCIÓN,5000000,ÑUÑOA,13
3933095,77597717-5,Servicios de lavanderia German Igor Perez Oyarzun E.I.R.L.,01-07-2022,01-07-2022,01-07-2022,2022,Julio,COQUIMBO,4,EIRL,CONSTITUCIÓN,1000000,COQUIMBO,4
3934343,77597839-2,IAQuality SPA,02-07-2022,02-07-2022,02-07-2022,2022,Julio,MAIPU,13,SpA,CONSTITUCIÓN,500000,MAIPU,13
3936899,77598937-8,Verde Oliva Limitada,04-07-2022,04-07-2022,04-07-2022,2022,Julio,TALCA,7,SRL,CONSTITUCIÓN,5250000,TALCA,7
3936214,77598963-7,PLUS STORE SpA,04-07-2022,04-07-2022,04-07-2022,2022,Julio,IQUIQUE,1,SpA,CONSTITUCIÓN,20000000,IQUIQUE,1
3935824,77598742-1,DULCIEN SPA,04-07-2022,04-07-2022,04-07-2022,2022,Julio,ANTOFAGASTA,2,SpA,CONSTITUCIÓN,1000000,ANTOFAGASTA,2
3936772,77598848-7,JUAN ZEPEDA E.I.R.L.,04-07-2022,04-07-2022,04-07-2022,2022,Julio,COPIAPO,3,EIRL,CONSTITUCIÓN,1000,COPIAPO,3
3927381,77598587-9,FERRETERIA LAS ROSAS SPA,04-07-2022,04-07-2022,04-07-2022,2022,Julio,RETIRO,7,SpA,CONSTITUCIÓN,10000000,RETIRO,7
3917965,77598663-8,LOS NEVADOS SpA,04-07-2022,04-07-2022,04-07-2022,2022,Julio,LAS CONDES,13,SpA,CONSTITUCIÓN,10000000,LAS CONDES,13
3937472,77599225-5,AGRICOLA EL MILAGRO SpA,05-07-2022,05-07-2022,05-07-2022,2022,Julio,CURICO,7,SpA,CONSTITUCIÓN,20000000,CURICO,7
3936176,77599446-0,INGENIERÍA CONTRACTUAL-INC. SpA,05-07-2022,05-07-2022,05-07-2022,2022,Julio,LAS CONDES,13,SpA,CONSTITUCIÓN,300000,LAS CONDES,13
3939824,77599591-2,SERVICIOS LA PALOMA SPA,05-07-2022,05-07-2022,05-07-2022,2022,Julio,SAN FERNANDO,6,SpA,CONSTITUCIÓN,3000000,SAN FERNANDO,6
3940963,77599951-9,Simulando SpA,06-07-2022,06-07-2022,06-07-2022,2022,Julio,LO BARNECHEA,13,SpA,CONSTITUCIÓN,1500000,LO BARNECHEA,13
3939186,77600032-9,ANDEAN MAGYAR SPA,06-07-2022,06-07-2022,06-07-2022,2022,Julio,LO BARNECHEA,13,SpA,CONSTITUCIÓN,1000000,LO BARNECHEA,13
3906750,77599834-2,Artesano  Muebleria  Spa,06-07-2022,06-07-2022,06-07-2022,2022,Julio,MALLOA,6,SpA,CONSTITUCIÓN,2000000,MALLOA,6
3940746,77599947-0,IMPORTADORA CORPORACION  CONTAINER LIMITADA,06-07-2022,06-07-2022,06-07-2022,2022,Julio,IQUIQUE,1,SRL,CONSTITUCIÓN,20000000,IQUIQUE,1
3935508,77600175-9,Men With Attitude Spa,06-07-2022,06-07-2022,06-07-2022,2022,Julio,PUENTE ALTO,13,SpA,CONSTITUCIÓN,500000,PUENTE ALTO,13
3940080,77599837-7,Romy Peluquería Canina  SPA,05-07-2022,06-07-2022,06-07-2022,2022,Julio,PIRQUE,13,SpA,CONSTITUCIÓN,10000000,PIRQUE,13
3940500,77600141-4,Zero To One Investments SpA,06-07-2022,06-07-2022,06-07-2022,2022,Julio,LAS CONDES,13,SpA,CONSTITUCIÓN,8000000,LAS CONDES,13
3938717,77599805-9,Maule Service SPA,06-07-2022,06-07-2022,06-07-2022,2022,Julio,CURICO,7,SpA,CONSTITUCIÓN,1000000,CURICO,7
3937702,77600566-5,CLUB MANHATTAN SPA,07-07-2022,07-07-2022,07-07-2022,2022,Julio,QUILICURA,13,SpA,CONSTITUCIÓN,7000000,QUILICURA,13
3943954,77600754-4,Mi Warehouse Chile SpA,07-07-2022,07-07-2022,07-07-2022,2022,Julio,SANTIAGO,13,SpA,CONSTITUCIÓN,1000000,SANTIAGO,13
3927135,77600418-9,Agricola Santo domingo SpA,07-07-2022,07-07-2022,07-07-2022,2022,Julio,COLINA,13,SpA,CONSTITUCIÓN,1000000,COLINA,13
3940151,77600604-1,MANOS AGRICOLAS SpA,07-07-2022,07-07-2022,07-07-2022,2022,Julio,RENGO,6,SpA,CONSTITUCIÓN,1000000,RENGO,6
3918515,77601858-9,Transporte Red Nómada Limitada,08-07-2022,08-07-2022,08-07-2022,2022,Julio,LA GRANJA,13,SRL,CONSTITUCIÓN,3000000,LA GRANJA,13
3945442,77601868-6,FLORENCIA SpA,08-07-2022,08-07-2022,08-07-2022,2022,Julio,CONCEPCIÓN,8,SpA,CONSTITUCIÓN,10000000,CONCEPCIÓN,8
3945534,77601912-7,Servicios Kinesicos Gloria Lopez Cepeda E.I.R.L.,08-07-2022,08-07-2022,08-07-2022,2022,Julio,ARICA,15,EIRL,CONSTITUCIÓN,150000,ARICA,15
3935555,77600989-K,VIELI SPA,08-07-2022,08-07-2022,08-07-2022,2022,Julio,LLAY-LLAY,5,SpA,CONSTITUCIÓN,6000000,LLAY-LLAY,5
3945522,77601898-8,Procesos y Desarrollos Figueroa SpA,08-07-2022,08-07-2022,08-07-2022,2022,Julio,COLINA,13,SpA,CONSTITUCIÓN,100000,COLINA,13
3942584,77601037-5,LOGISTICA Y SERVICIOS MONTE PALLET SpA,08-07-2022,08-07-2022,08-07-2022,2022,Julio,PROVIDENCIA,13,SpA,CONSTITUCIÓN,9000000,PROVIDENCIA,13
3938378,77600927-K,JCML inversiones SpA,08-07-2022,08-07-2022,08-07-2022,2022,Julio,LAS CONDES,13,SpA,CONSTITUCIÓN,1000000,LAS CONDES,13
3946520,77602085-0,Inversiones Montes y compañía SpA,10-07-2022,10-07-2022,10-07-2022,2022,Julio,EL BOSQUE,13,SpA,CONSTITUCIÓN,2500000,EL BOSQUE,13
3948092,77602599-2,CABAÑAS Y TINAJAS ENRIQUE MORALES ADILLE E.I.R.L.,11-07-2022,11-07-2022,11-07-2022,2022,Julio,MACHALI,6,EIRL,CONSTITUCIÓN,2000000,MACHALI,6
3948689,77603225-5,Urtubia y Oyanedel Asociados Limitada,12-07-2022,12-07-2022,12-07-2022,2022,Julio,SAN FELIPE,5,SRL,CONSTITUCIÓN,13000000,SAN FELIPE,5
3948504,77603185-2,RAMIREZ ORDENES SPA,12-07-2022,12-07-2022,12-07-2022,2022,Julio,QUILPUE,5,SpA,CONSTITUCIÓN,500000,QUILPUE,5
3950257,77603061-9,Sociedad Comercial Regaloneo Santiago SpA,12-07-2022,12-07-2022,12-07-2022,2022,Julio,LAS CONDES,13,SpA,CONSTITUCIÓN,1000000,LAS CONDES,13
3945194,77602945-9,RIVERO, RUIZ Y SILVA ASOCIADOS LIMITADA,12-07-2022,12-07-2022,12-07-2022,2022,Julio,VALPARAISO,5,SRL,CONSTITUCIÓN,1000000,VALPARAISO,5
3949701,77603649-8,C&R ingeniería y construcción SpA,13-07-2022,13-07-2022,13-07-2022,2022,Julio,PROVIDENCIA,13,SpA,CONSTITUCIÓN,2000000,PROVIDENCIA,13
3929698,77603488-6,INVERSIONES TRICOLOR  SPA,13-07-2022,13-07-2022,13-07-2022,2022,Julio,MAIPU,13,SpA,CONSTITUCIÓN,5000000,MAIPU,13
3941087,77603775-3,Innomic GameChanger SpA,13-07-2022,13-07-2022,13-07-2022,2022,Julio,SAN BERNARDO,13,SpA,CONSTITUCIÓN,10000000,SAN BERNARDO,13
3935021,77603574-2,MADAVA SpA,13-07-2022,13-07-2022,13-07-2022,2022,Julio,PUNTA ARENAS,12,SpA,CONSTITUCIÓN,1000000,PUNTA ARENAS,12
3951807,77603466-5,COMERCIAL CARACAS SpA,13-07-2022,13-07-2022,13-07-2022,2022,Julio,CONCEPCIÓN,8,SpA,CONSTITUCIÓN,5000000,CONCEPCIÓN,8
3949754,77603389-8,Transportes Hugo Andres Castro Olmedo E.I.R.L.,13-07-2022,13-07-2022,13-07-2022,2022,Julio,SAN ANTONIO,5,EIRL,CONSTITUCIÓN,3000000,SAN ANTONIO,5
3953191,77604203-K,INGENIERIA Y CONSTRUCCION MARCELO ESPINOZA E.I.R.L.,14-07-2022,14-07-2022,14-07-2022,2022,Julio,RANCAGUA,6,EIRL,CONSTITUCIÓN,5000000,RANCAGUA,6
